image_path,source,category,organ
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs120.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1200.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1201.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1202.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1203.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1204.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1205.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1206.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1207.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1208.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1209.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs121.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1210.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1211.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1212.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1213.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1214.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1215.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1216.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1217.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1218.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1219.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs122.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1220.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1221.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1222.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1223.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1224.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1225.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1226.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1227.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1228.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1229.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs123.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1230.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1231.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1232.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1233.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1234.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1235.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1236.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1237.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1238.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1239.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs124.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1240.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1241.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1242.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1243.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1244.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1245.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1246.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1247.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1248.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1249.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs125.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1250.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1251.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1252.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1253.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1254.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1255.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1256.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1257.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1258.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1259.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs126.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1260.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1261.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1262.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1263.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1264.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1265.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1266.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1267.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1268.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1269.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs127.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1270.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1271.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1272.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1273.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1274.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1275.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1276.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1277.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1278.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1279.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs128.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1280.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1281.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1282.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1283.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1284.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1285.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1286.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1287.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1288.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1289.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs129.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1290.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1291.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1292.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1293.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1294.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1295.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1296.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1297.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1298.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1299.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs13.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs130.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1300.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1301.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1302.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1303.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1304.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1305.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1306.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1307.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1308.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1309.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs131.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1310.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1311.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1312.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1313.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1314.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1315.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1316.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1317.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1318.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1319.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs132.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1320.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1321.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1322.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1323.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1324.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1325.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1326.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1327.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1328.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1329.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs133.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1330.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1331.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1332.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1333.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1334.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1335.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1336.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1337.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1338.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1339.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs134.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1340.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1341.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1342.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1343.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1344.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1345.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1346.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1347.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1348.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1349.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs135.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1350.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1351.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1352.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1353.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1354.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1355.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1356.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1357.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1358.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1359.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs136.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1360.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1361.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1362.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1363.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1364.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1365.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1366.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1367.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1368.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1369.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs137.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1370.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1371.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1372.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1373.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1374.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1375.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1376.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1377.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1378.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1379.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs138.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1380.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1381.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1382.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1383.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1384.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1385.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1386.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1387.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1388.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1389.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs139.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1390.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1391.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1392.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1393.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1394.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1395.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1396.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1397.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1398.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs1399.jpg,PlantVillage,Bacterial_spot,leaf
..\AgriGenAI_Dataset\PlantVillage\images\Bacterial_spot\Bs14.jpg,PlantVillage,Bacterial_spot,leaf
